course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,search_content
355798,Learn Accounting by Specific Examples - Part 1,https://www.udemy.com/accounting1/,True,50,306,0,5,All Levels,0.6333333333333333,2014-11-28 05:56:37+00:00,Business Finance,Learn Accounting by Specific Examples - Part 1 Business Finance 2014-11-28 05:56:37+00:00 355798
702800,Forex: Presentation and  Analysis (Fundamental & Technical),https://www.udemy.com/forexpresentation-and-analysis-fundamental-and-technical/,True,50,14,3,22,Beginner Level,1.5,2016-01-16 02:52:22+00:00,Business Finance,Forex: Presentation and  Analysis (Fundamental & Technical) Business Finance 2016-01-16 02:52:22+00:00 702800
425126,Year-end QuickBooks Procedures,https://www.udemy.com/year-end-quickbooks-procedures/,True,20,51,2,10,Beginner Level,2.0,2015-02-19 22:08:53+00:00,Business Finance,Year-end QuickBooks Procedures Business Finance 2015-02-19 22:08:53+00:00 425126
1013838,Price Action Gap Trading Strategies,https://www.udemy.com/gaptradingcourse/,True,20,13,2,5,Intermediate Level,1.0,2016-12-31 02:59:33+00:00,Business Finance,Price Action Gap Trading Strategies Business Finance 2016-12-31 02:59:33+00:00 1013838
867682,How to start a successful career in finance?,https://www.udemy.com/the-complete-guide-how-to-get-your-dream-job-in-finance/,False,0,1318,7,27,All Levels,2.0,2016-08-24 18:29:34+00:00,Business Finance,How to start a successful career in finance? Business Finance 2016-08-24 18:29:34+00:00 867682
239268,Level 1 2014 CFA® Program – Equity Investments,https://www.udemy.com/cfa-equity/,True,40,347,0,24,All Levels,4.5,2015-01-30 08:19:51+00:00,Business Finance,Level 1 2014 CFA® Program – Equity Investments Business Finance 2015-01-30 08:19:51+00:00 239268
361286,Wealth Management,https://www.udemy.com/austalgroupwealth-management/,True,30,274,1,21,All Levels,3.5,2014-12-17 14:24:15+00:00,Business Finance,Wealth Management Business Finance 2014-12-17 14:24:15+00:00 361286
1036456,Basics of Private Equity,https://www.udemy.com/basics-of-private-equity/,True,60,9,2,6,Intermediate Level,0.6666666666666666,2017-05-09 22:19:30+00:00,Business Finance,Basics of Private Equity Business Finance 2017-05-09 22:19:30+00:00 1036456
617976,Curso Completo del Mercado FOREX,https://www.udemy.com/curso-completo-del-mercado-forex/,True,200,359,86,50,All Levels,5.5,2015-11-18 00:08:44+00:00,Business Finance,Curso Completo del Mercado FOREX Business Finance 2015-11-18 00:08:44+00:00 617976
196620,Como Investir em Ações para Iniciantes,https://www.udemy.com/como-investir-em-acoes-para-iniciantes/,False,0,6024,890,18,All Levels,1.0,2014-04-11 22:03:10+00:00,Business Finance,Como Investir em Ações para Iniciantes Business Finance 2014-04-11 22:03:10+00:00 196620
667332,Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx! ,https://www.udemy.com/forex-robots/,True,130,315,49,41,All Levels,5.0,2016-01-22 18:47:07+00:00,Business Finance,Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx!  Business Finance 2016-01-22 18:47:07+00:00 667332
639126,６時間でインターバンク市場を攻略！最短距離でトレード基礎力,https://www.udemy.com/startforex/,True,35,280,40,54,All Levels,4.0,2015-11-10 00:22:05+00:00,Business Finance,６時間でインターバンク市場を攻略！最短距離でトレード基礎力 Business Finance 2015-11-10 00:22:05+00:00 639126
53211,Matemática Financeira de um jeito fácil,https://www.udemy.com/matematica-financeira2/,True,95,401,67,20,All Levels,1.5,2013-07-23 20:45:33+00:00,Business Finance,Matemática Financeira de um jeito fácil Business Finance 2013-07-23 20:45:33+00:00 53211
212952,ビットコイン生態系｜既存通貨が主役をやめる日,https://www.udemy.com/bitcoin-ecosystem/,True,20,701,55,16,Beginner Level,1.5,2014-06-23 02:24:31+00:00,Business Finance,ビットコイン生態系｜既存通貨が主役をやめる日 Business Finance 2014-06-23 02:24:31+00:00 212952
1151398,Trading Forex - Trader avec les figures harmoniques,https://www.udemy.com/trading-forex-trader-avec-les-figures-harmoniques/,True,90,57,11,23,Beginner Level,2.0,2017-03-31 22:44:53+00:00,Business Finance,Trading Forex - Trader avec les figures harmoniques Business Finance 2017-03-31 22:44:53+00:00 1151398
1016420,Введение в Финансовую Инженерию,https://www.udemy.com/quantfinance101/,True,50,205,20,20,Beginner Level,5.0,2016-11-20 22:34:45+00:00,Business Finance,Введение в Финансовую Инженерию Business Finance 2016-11-20 22:34:45+00:00 1016420
1178820,Aprenda a Investir no Tesouro Direto Passo a Passo,https://www.udemy.com/tesouro-direto-passo-a-passo/,True,35,62,10,19,All Levels,1.0,2017-04-25 07:06:14+00:00,Business Finance,Aprenda a Investir no Tesouro Direto Passo a Passo Business Finance 2017-04-25 07:06:14+00:00 1178820
881778,資産運用の基礎を学ぶファイナンス入門,https://www.udemy.com/jun-sakai-trading-course5/,True,20,114,13,52,Beginner Level,4.0,2016-07-07 18:16:41+00:00,Business Finance,資産運用の基礎を学ぶファイナンス入門 Business Finance 2016-07-07 18:16:41+00:00 881778
173462,Aprende a invertir y deja que tu dinero trabaje para ti,https://www.udemy.com/aprende-a-invertir-y-deja-que-tu-dinero-trabaje-para-ti/,True,145,789,68,95,All Levels,14.0,2014-03-03 09:52:27+00:00,Business Finance,Aprende a invertir y deja que tu dinero trabaje para ti Business Finance 2014-03-03 09:52:27+00:00 173462
648174,Buchführung lernen leicht gemacht,https://www.udemy.com/buchfuehrung-lernen-leicht-gemacht/,True,40,446,39,70,Beginner Level,5.0,2016-06-13 19:07:19+00:00,Business Finance,Buchführung lernen leicht gemacht Business Finance 2016-06-13 19:07:19+00:00 648174
517466,Day Trading: High ROI Day Trading ,https://www.udemy.com/day-trading-forex/,True,150,17,2,51,Intermediate Level,6.5,2015-07-29 19:08:33+00:00,Business Finance,Day Trading: High ROI Day Trading  Business Finance 2015-07-29 19:08:33+00:00 517466
304422,Flow Management and Forecasting,https://www.udemy.com/cashflow-management-and-forecasting/,True,20,16,2,10,All Levels,1.0,2014-09-22 04:57:47+00:00,Business Finance,Flow Management and Forecasting Business Finance 2014-09-22 04:57:47+00:00 304422
177214,An Introduction to Management of Portfolios (MoP),https://www.udemy.com/an-introduction-to-management-of-portfolios-mop/,True,20,117,15,6,Beginner Level,1.5,2014-03-06 09:12:15+00:00,Business Finance,An Introduction to Management of Portfolios (MoP) Business Finance 2014-03-06 09:12:15+00:00 177214
73898,CFA Level I Workshop 1: Ethics and Quantitative Methods,https://www.udemy.com/cfa-workshop-1/,True,20,147,4,5,All Levels,1.0,2013-08-12 13:21:26+00:00,Business Finance,CFA Level I Workshop 1: Ethics and Quantitative Methods Business Finance 2013-08-12 13:21:26+00:00 73898
671548,Accounting Basics 101 for Understanding Business,https://www.udemy.com/working-capital-formula-secrets-revealed/,True,20,7,2,18,All Levels,1.0,2016-01-07 17:48:25+00:00,Business Finance,Accounting Basics 101 for Understanding Business Business Finance 2016-01-07 17:48:25+00:00 671548
504620,Mortgage Acceleration,https://www.udemy.com/mortgage-acceleration/,True,20,247,2,17,All Levels,1.5,2015-08-21 18:36:25+00:00,Business Finance,Mortgage Acceleration Business Finance 2015-08-21 18:36:25+00:00 504620
98706,Stock Market for Beginners. Learn to trade,https://www.udemy.com/stock-market-for-dummies-learn-to-trade/,True,35,143,15,42,All Levels,3.5,2013-10-03 17:44:22+00:00,Business Finance,Stock Market for Beginners. Learn to trade Business Finance 2013-10-03 17:44:22+00:00 98706
364428,CFA Corporate Finance Level 1 (Part 1),https://www.udemy.com/learn-cost-of-capital-of-business/,True,180,621,1,107,All Levels,14.5,2014-12-06 07:44:46+00:00,Business Finance,CFA Corporate Finance Level 1 (Part 1) Business Finance 2014-12-06 07:44:46+00:00 364428
560472,Trading Tips from Hedge Fund Manager,https://www.udemy.com/trading-tips-from-hedge-fund-manager/,True,50,6,2,32,All Levels,1.0,2015-07-22 20:56:34+00:00,Business Finance,Trading Tips from Hedge Fund Manager Business Finance 2015-07-22 20:56:34+00:00 560472
682986,Effective Debt Collection Strategies,https://www.udemy.com/effective-debt-collection/,True,40,5,2,16,Intermediate Level,1.5,2015-11-30 22:38:49+00:00,Business Finance,Effective Debt Collection Strategies Business Finance 2015-11-30 22:38:49+00:00 682986
270844,IAS 1-Presentation of Financial Statements ,https://www.udemy.com/ias-1-presentation-of-financial-statements/,False,0,2674,81,8,All Levels,1.0,2014-10-03 12:31:06+00:00,Business Finance,IAS 1-Presentation of Financial Statements  Business Finance 2014-10-03 12:31:06+00:00 270844
507600,Stock Trading Strategies Using a D.A.R.T.,https://www.udemy.com/stock-trading-strategies-using-a-dart/,True,20,227,3,5,All Levels,1.0,2015-05-26 17:15:13+00:00,Business Finance,Stock Trading Strategies Using a D.A.R.T. Business Finance 2015-05-26 17:15:13+00:00 507600
363078,Capital Structuring Techiques for CA / CFA / CPA Exams,https://www.udemy.com/capital-structuring-decisions/,True,125,4480,12,50,Intermediate Level,7.0,2014-12-05 09:23:16+00:00,Business Finance,Capital Structuring Techiques for CA / CFA / CPA Exams Business Finance 2014-12-05 09:23:16+00:00 363078
933394,The Complete Guide to Forex Trading,https://www.udemy.com/the-complete-guide-to-forex-trading/,True,20,1329,12,33,All Levels,5.0,2017-02-05 16:14:41+00:00,Business Finance,The Complete Guide to Forex Trading Business Finance 2017-02-05 16:14:41+00:00 933394
1090408,Learn How to Trade Binary Options Professionally,https://www.udemy.com/freebinaryoptions/,False,0,5144,169,7,All Levels,1.0,2017-02-03 22:15:55+00:00,Business Finance,Learn How to Trade Binary Options Professionally Business Finance 2017-02-03 22:15:55+00:00 1090408
707688,Learn How to Start Small and Make It Big In Small-Cap Stocks,https://www.udemy.com/small-cap-stocks/,True,50,2635,13,29,Beginner Level,2.0,2016-02-08 16:30:15+00:00,Business Finance,Learn How to Start Small and Make It Big In Small-Cap Stocks Business Finance 2016-02-08 16:30:15+00:00 707688
544176,Trading strategies with common sense technical analysis,https://www.udemy.com/trading-strategies-with-common-sense-technical-analysis/,True,75,1750,71,29,All Levels,3.0,2015-07-19 17:41:41+00:00,Business Finance,Trading strategies with common sense technical analysis Business Finance 2015-07-19 17:41:41+00:00 544176
392478,Startup Business: How To Raise Seed Capital,https://www.udemy.com/startup-finance-small-business-loans-and-grants/,True,95,3360,12,34,All Levels,3.0,2015-03-15 20:29:17+00:00,Business Finance,Startup Business: How To Raise Seed Capital Business Finance 2015-03-15 20:29:17+00:00 392478
613422,Business Economics - Basics (College Level),https://www.udemy.com/business-economics-basics/,True,50,3425,10,50,All Levels,4.0,2015-09-16 18:29:12+00:00,Business Finance,Business Economics - Basics (College Level) Business Finance 2015-09-16 18:29:12+00:00 613422
316750,Technical Analysis 101: Master the Basics of Trading,https://www.udemy.com/master-the-basics-of-trading-through-support-and-resistance/,True,95,2688,61,50,All Levels,2.0,2015-05-13 22:54:25+00:00,Business Finance,Technical Analysis 101: Master the Basics of Trading Business Finance 2015-05-13 22:54:25+00:00 316750
884658,Investing in Stocks? Master The Art of Covered Calls Selling,https://www.udemy.com/dont-leave-money-on-the-table-sell-covered-calls/,True,80,1095,17,35,All Levels,3.0,2016-07-28 00:32:48+00:00,Business Finance,Investing in Stocks? Master The Art of Covered Calls Selling Business Finance 2016-07-28 00:32:48+00:00 884658
735550,How to Trade Binary Options Effectively – All Levels,https://www.udemy.com/trade-binary-options/,True,195,1680,39,17,All Levels,1.0,2016-01-27 17:51:25+00:00,Business Finance,How to Trade Binary Options Effectively – All Levels Business Finance 2016-01-27 17:51:25+00:00 735550
770486,Stock Market: The Zero Risk Way of Investing,https://www.udemy.com/stock-market-zero-risk-investing/,True,25,2046,14,8,Beginner Level,0.6333333333333333,2016-03-18 15:51:49+00:00,Business Finance,Stock Market: The Zero Risk Way of Investing Business Finance 2016-03-18 15:51:49+00:00 770486
543212,Forex Trading using professional indicators by TOP traders,https://www.udemy.com/forex-trading-using-professional-indicators-by-top-traders/,True,200,1699,40,28,All Levels,3.5,2015-07-07 20:37:59+00:00,Business Finance,Forex Trading using professional indicators by TOP traders Business Finance 2015-07-07 20:37:59+00:00 543212
804298,Corporate Finance 101: Equity Valuation,https://www.udemy.com/corp-fin-101-equity-valuation/,True,50,1071,14,50,All Levels,6.0,2016-03-29 19:40:05+00:00,Business Finance,Corporate Finance 101: Equity Valuation Business Finance 2016-03-29 19:40:05+00:00 804298
707054,Trading Strategies: Find The Trading Strategy That Fits You,https://www.udemy.com/trading-strategies-find-the-trading-strategy-that-fits-you/,True,20,1037,3,12,All Levels,2.0,2015-12-29 17:15:32+00:00,Business Finance,Trading Strategies: Find The Trading Strategy That Fits You Business Finance 2015-12-29 17:15:32+00:00 707054
964828,Forex Trading - Learn An Effective Forex Trading Strategy,https://www.udemy.com/forex-trading-strategy-technical-analysis/,True,95,223,34,16,All Levels,1.5,2016-12-14 22:45:02+00:00,Business Finance,Forex Trading - Learn An Effective Forex Trading Strategy Business Finance 2016-12-14 22:45:02+00:00 964828
298522,Navigate the 10-K and Other Financial Reports,https://www.udemy.com/navigate-the-10-k-and-other-financial-reports/,True,40,653,55,20,All Levels,2.5,2014-11-08 18:50:53+00:00,Business Finance,Navigate the 10-K and Other Financial Reports Business Finance 2014-11-08 18:50:53+00:00 298522
1196728,From 0 to 1: Investments and Portfolio Theory,https://www.udemy.com/from-0-to-1-investments-and-portfolio-theory/,True,50,230,0,22,Beginner Level,4.5,2017-05-01 23:42:52+00:00,Business Finance,From 0 to 1: Investments and Portfolio Theory Business Finance 2017-05-01 23:42:52+00:00 1196728
255170,Bitcoin - The Complete Guide,https://www.udemy.com/bitcoin-the-complete-guide/,True,20,2281,12,24,All Levels,5.5,2014-07-04 00:45:03+00:00,Business Finance,Bitcoin - The Complete Guide Business Finance 2014-07-04 00:45:03+00:00 255170
40670,Professional Trader's Mindset - Complete Forex Course,https://www.udemy.com/professional-trader-mindset/,True,50,4702,17,6,All Levels,1.0,2013-06-07 17:07:48+00:00,Business Finance,Professional Trader's Mindset - Complete Forex Course Business Finance 2013-06-07 17:07:48+00:00 40670
737832,Bitcoin Peer Investing: How To Generate Double Digit Returns,https://www.udemy.com/bitcoin-peer-investing/,True,25,366,45,41,All Levels,2.5,2016-01-24 23:09:17+00:00,Business Finance,Bitcoin Peer Investing: How To Generate Double Digit Returns Business Finance 2016-01-24 23:09:17+00:00 737832
240256,Forex Breakout Profits: The Definitive Guide,https://www.udemy.com/forex-breakout-profits-the-definitive-guide/,True,25,521,60,27,All Levels,2.5,2014-11-30 19:52:37+00:00,Business Finance,Forex Breakout Profits: The Definitive Guide Business Finance 2014-11-30 19:52:37+00:00 240256
931626,Learn to Trade With Fibonacci Tools,https://www.udemy.com/learn-to-trade-with-fibonacci-tools/,True,30,252,45,30,Intermediate Level,4.0,2016-08-17 20:24:38+00:00,Business Finance,Learn to Trade With Fibonacci Tools Business Finance 2016-08-17 20:24:38+00:00 931626
663022,"Investing Internationally into Real Estate, Stocks and Bonds",https://www.udemy.com/investing-internationally-into-real-estate-stocks-and-bonds/,True,200,1101,14,37,All Levels,2.0,2016-01-27 18:40:25+00:00,Business Finance,"Investing Internationally into Real Estate, Stocks and Bonds Business Finance 2016-01-27 18:40:25+00:00 663022"
1196816,From 0 to 1: Bond Theory and Valuation,https://www.udemy.com/from-0-to-1-bond-theory-and-valuation/,True,50,223,2,29,Beginner Level,4.0,2017-05-02 05:53:56+00:00,Business Finance,From 0 to 1: Bond Theory and Valuation Business Finance 2017-05-02 05:53:56+00:00 1196816
202290,Stock Market Mastery,https://www.udemy.com/stockmarketmastery/,True,20,135,2,25,All Levels,7.5,2014-06-08 14:46:02+00:00,Business Finance,Stock Market Mastery Business Finance 2014-06-08 14:46:02+00:00 202290
690546,UK Self Assessment Tax Return Filing Online,https://www.udemy.com/uk-tax-return/,True,20,23,7,6,All Levels,0.4666666666666667,2015-12-07 18:36:33+00:00,Business Finance,UK Self Assessment Tax Return Filing Online Business Finance 2015-12-07 18:36:33+00:00 690546
560218,Introduction to Financial Statements,https://www.udemy.com/introduction-to-financial-statements/,True,40,112,1,14,Beginner Level,1.5,2015-08-16 22:26:02+00:00,Business Finance,Introduction to Financial Statements Business Finance 2015-08-16 22:26:02+00:00 560218
253810,"IAS 8-Accounting Policies ,Changes in Accounting Estimates",https://www.udemy.com/ias-8-accounting-policies-changes-in-accounting-estimates/,False,0,2122,30,15,All Levels,2.5,2014-10-03 12:29:41+00:00,Business Finance,"IAS 8-Accounting Policies ,Changes in Accounting Estimates Business Finance 2014-10-03 12:29:41+00:00 253810"
420926,CFA® Level 1 2014 – Financial Reporting and Analysis,https://www.udemy.com/cfa-level1-fra/,True,50,152,2,102,All Levels,10.0,2015-02-26 08:48:32+00:00,Business Finance,CFA® Level 1 2014 – Financial Reporting and Analysis Business Finance 2015-02-26 08:48:32+00:00 420926
382824,Investment Banking Operations : Securities Trade Life Cycle,https://www.udemy.com/investment-banking-operations-securities-trade-life-cycle/,True,30,267,9,10,All Levels,2.0,2015-01-02 10:18:52+00:00,Business Finance,Investment Banking Operations : Securities Trade Life Cycle Business Finance 2015-01-02 10:18:52+00:00 382824
73046,CFA Level I Foundation Course: Introduction to Quants,https://www.udemy.com/cfa-foundation-quants/,True,50,155,4,11,Beginner Level,5.0,2013-08-05 16:03:22+00:00,Business Finance,CFA Level I Foundation Course: Introduction to Quants Business Finance 2013-08-05 16:03:22+00:00 73046
73860,Financial Risk Manager (FRM) Certification: Level I,https://www.udemy.com/financial-risk-manager-frm-certification-level-i/,True,50,87,25,113,All Levels,24.0,2013-10-26 12:54:58+00:00,Business Finance,Financial Risk Manager (FRM) Certification: Level I Business Finance 2013-10-26 12:54:58+00:00 73860
191588,IAS 10 - Events After Reporting Date,https://www.udemy.com/ias-10-events-after-reporting-date/,False,0,2146,35,8,All Levels,1.0,2014-05-07 12:48:04+00:00,Business Finance,IAS 10 - Events After Reporting Date Business Finance 2014-05-07 12:48:04+00:00 191588
665866,Investment Portfolio Analysis with Excel,https://www.udemy.com/investment-portfolio-analysis-with-excel/,True,50,154,7,39,All Levels,9.0,2015-11-12 21:51:19+00:00,Business Finance,Investment Portfolio Analysis with Excel Business Finance 2015-11-12 21:51:19+00:00 665866
73068,Introduction to the CFA Program,https://www.udemy.com/cfa-introduction/,False,0,4248,66,6,Beginner Level,1.0,2013-08-12 11:10:42+00:00,Business Finance,Introduction to the CFA Program Business Finance 2013-08-12 11:10:42+00:00 73068
252950,Chartered Financial Analyst (CFA) - Level 1 - FRA,https://www.udemy.com/apnacourse-cfa-1-fra/,True,30,517,5,17,Beginner Level,14.5,2014-06-30 09:21:49+00:00,Business Finance,Chartered Financial Analyst (CFA) - Level 1 - FRA Business Finance 2014-06-30 09:21:49+00:00 252950
760990,Excel 4 Accounting & Bookkeeping - Master Lookup Functions,https://www.udemy.com/excel-4-accountants-bookkeepers-master-lookup-fuctions/,True,35,2638,140,12,All Levels,1.0,2016-02-13 03:19:09+00:00,Business Finance,Excel 4 Accounting & Bookkeeping - Master Lookup Functions Business Finance 2016-02-13 03:19:09+00:00 760990
874312,Cashflow Management for Small Businesses: A How To Guide,https://www.udemy.com/cashflow-management-for-small-businesses-a-how-to-guide/,True,25,2914,11,5,All Levels,0.6166666666666667,2016-06-13 14:39:21+00:00,Business Finance,Cashflow Management for Small Businesses: A How To Guide Business Finance 2016-06-13 14:39:21+00:00 874312
373716,Forex Basics (Professional Course Level),https://www.udemy.com/basics-of-international-finance/,True,20,6050,34,25,All Levels,1.5,2014-12-19 08:49:47+00:00,Business Finance,Forex Basics (Professional Course Level) Business Finance 2014-12-19 08:49:47+00:00 373716
1275790,Advanced Butterfly Spreads for Options Income Strategies,https://www.udemy.com/advanced-butterfly-spread-option-strategies/,True,60,16,1,8,Expert Level,1.0,2017-07-04 18:08:01+00:00,Business Finance,Advanced Butterfly Spreads for Options Income Strategies Business Finance 2017-07-04 18:08:01+00:00 1275790
836926,The Holy Grail of Auto Trading Forex Futures Stocks Revealed,https://www.udemy.com/the-holy-grail-of-auto-trading-revealed/,True,50,3917,45,7,All Levels,1.0,2016-05-03 18:23:01+00:00,Business Finance,The Holy Grail of Auto Trading Forex Futures Stocks Revealed Business Finance 2016-05-03 18:23:01+00:00 836926
1131122,IPO Fundamentals,https://www.udemy.com/ipo-fundamentals-basics-definition-tutorial/,True,20,1122,13,6,Beginner Level,1.0,2017-03-02 00:58:36+00:00,Business Finance,IPO Fundamentals Business Finance 2017-03-02 00:58:36+00:00 1131122
595258,Finance for Non-Finance: Learn Quick and Easy,https://www.udemy.com/finance-for-non-financials-make-profitable-decisions/,True,20,4158,51,30,Beginner Level,2.5,2016-02-25 21:48:39+00:00,Business Finance,Finance for Non-Finance: Learn Quick and Easy Business Finance 2016-02-25 21:48:39+00:00 595258
1269590,Advanced Options Trading Course,https://www.udemy.com/advanced-option-trading-course/,True,40,1252,2,6,Intermediate Level,0.5333333333333333,2017-06-29 20:18:19+00:00,Business Finance,Advanced Options Trading Course Business Finance 2017-06-29 20:18:19+00:00 1269590
611420,Statistics - Measures of Dispersion for CA / CS / CFA exams,https://www.udemy.com/measures_of_dispersion/,True,20,5108,9,13,All Levels,1.0,2015-09-14 19:47:25+00:00,Business Finance,Statistics - Measures of Dispersion for CA / CS / CFA exams Business Finance 2015-09-14 19:47:25+00:00 611420
941990,Work From Home Online (Part/Full) : Trade Forex 4 Beginners,https://www.udemy.com/make-money-work-from-home-online-trade-forex-4-beginners/,True,45,2981,23,17,Beginner Level,1.0,2016-10-09 19:33:35+00:00,Business Finance,Work From Home Online (Part/Full) : Trade Forex 4 Beginners Business Finance 2016-10-09 19:33:35+00:00 941990
1119920,Financial Ratios Using Excel,https://www.udemy.com/financialratios/,True,100,1223,14,29,Beginner Level,1.0,2017-03-07 23:10:03+00:00,Business Finance,Financial Ratios Using Excel Business Finance 2017-03-07 23:10:03+00:00 1119920
256200,How To Start Trading Penny Stocks In 10 Easy Steps 2017,https://www.udemy.com/penny-stock-trading-analyzing-the-most-profitable-stocks/,True,50,7750,58,15,All Levels,1.5,2014-07-17 08:02:54+00:00,Business Finance,How To Start Trading Penny Stocks In 10 Easy Steps 2017 Business Finance 2014-07-17 08:02:54+00:00 256200
207166,How to Copy the Best Traders on Etoro,https://www.udemy.com/how-to-copy-the-best-traders-on-etoro/,True,90,564,9,41,All Levels,3.5,2014-05-01 20:37:45+00:00,Business Finance,How to Copy the Best Traders on Etoro Business Finance 2014-05-01 20:37:45+00:00 207166
390472,How To Set Up A Limited Company In The UK,https://www.udemy.com/how-to-set-up-a-limited-company-in-the-uk/,False,0,2075,69,11,Beginner Level,0.7333333333333333,2015-04-20 23:31:47+00:00,Business Finance,How To Set Up A Limited Company In The UK Business Finance 2015-04-20 23:31:47+00:00 390472
575476,Forex trading made simple,https://www.udemy.com/forex-mentor-online-school/,True,100,45,4,31,All Levels,1.5,2015-09-25 19:08:09+00:00,Business Finance,Forex trading made simple Business Finance 2015-09-25 19:08:09+00:00 575476
460652,Financial and Business Simulation with Microsoft Excel,https://www.udemy.com/simulation/,True,20,44,5,8,Expert Level,0.5166666666666666,2015-03-29 22:10:23+00:00,Business Finance,Financial and Business Simulation with Microsoft Excel Business Finance 2015-03-29 22:10:23+00:00 460652
157336,10.  Bonds and Bond Pricing,https://www.udemy.com/bonds-and-bond-pricing/,True,20,308,4,10,All Levels,1.0,2014-02-11 18:11:55+00:00,Business Finance,10.  Bonds and Bond Pricing Business Finance 2014-02-11 18:11:55+00:00 157336
65110,Professional Risk Manager (PRM) Certification: Level 3,https://www.udemy.com/professional-risk-manager-prm-certification-level-3/,True,50,55,5,22,All Levels,12.5,2013-07-23 20:26:47+00:00,Business Finance,Professional Risk Manager (PRM) Certification: Level 3 Business Finance 2013-07-23 20:26:47+00:00 65110
987682,Stocks: Quick Method to get started Investing,https://www.udemy.com/quick-method-investing/,False,0,718,13,7,Beginner Level,1.0,2017-05-18 17:37:33+00:00,Business Finance,Stocks: Quick Method to get started Investing Business Finance 2017-05-18 17:37:33+00:00 987682
835212,The Fundamentals Of Finance For Non-Finance Professionals,https://www.udemy.com/finance-for-nonfinance/,True,40,206,3,7,All Levels,1.5,2016-05-18 16:02:21+00:00,Business Finance,The Fundamentals Of Finance For Non-Finance Professionals Business Finance 2016-05-18 16:02:21+00:00 835212
882276,Forex - Top Equity Management Strategy,https://www.udemy.com/forex-millionaire-money-management-strategy/,True,20,18,4,13,All Levels,0.5833333333333334,2016-06-20 19:56:50+00:00,Business Finance,Forex - Top Equity Management Strategy Business Finance 2016-06-20 19:56:50+00:00 882276
971110,The Truths about (in)secure Retirement,https://www.udemy.com/retirement-planning-calculator/,True,200,86,6,32,Intermediate Level,4.5,2016-10-03 18:42:18+00:00,Business Finance,The Truths about (in)secure Retirement Business Finance 2016-10-03 18:42:18+00:00 971110
414744,Learn How to File Taxes for Uber and Lyft Drivers,https://www.udemy.com/learn-how-to-file-taxes-from-uber-lyft/,True,40,294,5,25,All Levels,2.0,2015-02-12 06:17:10+00:00,Business Finance,Learn How to File Taxes for Uber and Lyft Drivers Business Finance 2015-02-12 06:17:10+00:00 414744
537286,Learn the Basics of the Wave Principle:,https://www.udemy.com/the-basics-of-the-wave-principle/,True,30,27,4,10,Beginner Level,1.5,2015-07-02 00:12:02+00:00,Business Finance,Learn the Basics of the Wave Principle: Business Finance 2015-07-02 00:12:02+00:00 537286
1123226,MasterClass-Japanese &  Heiken Ashi CandleStick Patterns,https://www.udemy.com/power-of-engulfing-candlestick-patterns-in-forex-trading/,True,195,375,10,26,All Levels,3.5,2017-03-12 16:13:38+00:00,Business Finance,MasterClass-Japanese &  Heiken Ashi CandleStick Patterns Business Finance 2017-03-12 16:13:38+00:00 1123226
1170626,Start Trading Stocks Using Technical Analysis! Part 2,https://www.udemy.com/start-trading-stocks-using-technical-analysis-part-2/,True,95,94,11,25,All Levels,2.0,2017-05-23 00:20:02+00:00,Business Finance,Start Trading Stocks Using Technical Analysis! Part 2 Business Finance 2017-05-23 00:20:02+00:00 1170626
1016996,Introduction to Corporate Finance (Mergers & Acquisitions),https://www.udemy.com/introduction-to-corporate-finance/,False,0,2080,83,30,Beginner Level,1.5,2017-02-28 16:14:06+00:00,Business Finance,Introduction to Corporate Finance (Mergers & Acquisitions) Business Finance 2017-02-28 16:14:06+00:00 1016996
1046992,Forex & Financial Market Trading Tutorial- Online Strategies,https://www.udemy.com/forex-education-school-pforex/,False,0,3137,30,69,All Levels,9.0,2017-04-12 16:26:51+00:00,Business Finance,Forex & Financial Market Trading Tutorial- Online Strategies Business Finance 2017-04-12 16:26:51+00:00 1046992
929526,Learn to trade Candlestick Patterns,https://www.udemy.com/learn-to-trade-candlestick-patterns/,True,20,155,23,22,Intermediate Level,1.5,2016-08-16 23:58:31+00:00,Business Finance,Learn to trade Candlestick Patterns Business Finance 2016-08-16 23:58:31+00:00 929526
631276,High-Frequency Trading #2: Market Structure & Instruments,https://www.udemy.com/high-frequency-trading-2-market-structure-instruments/,True,50,1732,11,12,All Levels,0.6833333333333333,2015-11-19 18:22:19+00:00,Business Finance,High-Frequency Trading #2: Market Structure & Instruments Business Finance 2015-11-19 18:22:19+00:00 631276
86558,The Art Of Financial Valuation With Certificate,https://www.udemy.com/learn-how-to-think-like-a-financier-leadership-in-finance/,True,20,3372,12,12,All Levels,2.0,2013-09-29 23:52:54+00:00,Business Finance,The Art Of Financial Valuation With Certificate Business Finance 2013-09-29 23:52:54+00:00 86558
615600,Sensitivity & Scenario Analysis for CA / CFA / CPA Exams,https://www.udemy.com/sensitivity-and-scenario-analysis-in-capital-budgeting/,True,20,2185,3,13,All Levels,2.0,2015-09-20 20:26:40+00:00,Business Finance,Sensitivity & Scenario Analysis for CA / CFA / CPA Exams Business Finance 2015-09-20 20:26:40+00:00 615600
